Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:38:24,09-12-2024 20:39:05,"41,046s",PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,09-12-2024 20:39:05,09-12-2024 20:39:16,"11,123s",PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:39:16,09-12-2024 20:39:21,"4,474s",PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:39:21,09-12-2024 20:39:24,"2,862s",PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:39:24,09-12-2024 20:39:27,"3,340s",PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:39:27,09-12-2024 20:39:29,"2,268s",PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:39:29,09-12-2024 20:39:31,"1,767s",PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 20:39:31,09-12-2024 20:39:34,"2,563s",PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:39:34,09-12-2024 20:39:35,"1,186s",PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 20:39:35,09-12-2024 20:39:37,"2,294s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:39:37,09-12-2024 20:39:38,"1,223s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 20:39:38,09-12-2024 20:39:39,"1,130s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234238"")",Chrome 131.0.0.0,,,09-12-2024 20:39:39,09-12-2024 20:39:41,"1,088s",PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,09-12-2024 20:39:41,09-12-2024 20:39:41,"0,702s",PASSED
"filePath = ""C:\Users\rafki\git\automationTest\Screenshots\test_doc.docx""",Chrome 131.0.0.0,,,09-12-2024 20:39:41,09-12-2024 20:39:41,"0,005s",PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,09-12-2024 20:39:41,09-12-2024 20:39:41,"0,002s",PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,09-12-2024 20:39:41,09-12-2024 20:39:41,"0,166s",PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,09-12-2024 20:39:41,09-12-2024 20:39:41,"0,000s",PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,09-12-2024 20:39:41,09-12-2024 20:39:43,"2,026s",PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 20:39:43,09-12-2024 20:39:43,"0,046s",PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,09-12-2024 20:39:43,09-12-2024 20:39:44,"0,011s",PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,09-12-2024 20:39:44,09-12-2024 20:39:44,"0,008s",PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 20:39:44,09-12-2024 20:39:44,"0,006s",PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 20:39:44,09-12-2024 20:39:44,"0,016s",PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 20:39:44,09-12-2024 20:39:44,"0,010s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:39:44,09-12-2024 20:39:46,"2,012s",PASSED
"verifyElementPresent(findTestObject(""PIM/textFilenotallowed""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:39:46,09-12-2024 20:40:17,"31,549s",FAILED
,,,,,,,
Test Cases/TC - TK 004/TC 012 tombol cancel tambah karaywan,Chrome 131.0.0.0,,,09-12-2024 20:40:17,09-12-2024 20:41:31,"1m - 13,366s",PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:40:18,09-12-2024 20:41:07,"49,230s",PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,09-12-2024 20:41:07,09-12-2024 20:41:11,"3,725s",PASSED
