Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/TC - CK 005/TC 010 Cari nama karyawan dengan 3 huruf,Chrome 131.0.0.0,,,08-12-2024 14:22:23,08-12-2024 14:22:54,30.996s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:22:24,08-12-2024 14:22:44,20.088s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:22:44,08-12-2024 14:22:44,0.659s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""raf"")",Chrome 131.0.0.0,,,08-12-2024 14:22:44,08-12-2024 14:22:46,1.673s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:22:46,08-12-2024 14:22:47,0.642s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:22:47,08-12-2024 14:22:47,0.607s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:22:47,08-12-2024 14:22:48,1.073s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:22:48,08-12-2024 14:22:49,0.357s,PASSED
"verifyMatch(""raf"", ""raf"", false)",Chrome 131.0.0.0,,,08-12-2024 14:22:49,08-12-2024 14:22:49,0.004s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:22:49,08-12-2024 14:22:54,5.015s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:22:54,08-12-2024 14:22:54,0.611s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 011 Cari nama karyawan dengan First Name,Chrome 131.0.0.0,,,08-12-2024 14:22:54,08-12-2024 14:23:26,31.350s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:22:55,08-12-2024 14:23:15,20.500s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:23:15,08-12-2024 14:23:17,1.109s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki"")",Chrome 131.0.0.0,,,08-12-2024 14:23:17,08-12-2024 14:23:18,0.927s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:23:18,08-12-2024 14:23:18,0.610s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:23:18,08-12-2024 14:23:19,0.593s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:23:19,08-12-2024 14:23:20,1.065s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:23:20,08-12-2024 14:23:20,0.321s,PASSED
"verifyMatch(""rafki"", ""rafki"", false)",Chrome 131.0.0.0,,,08-12-2024 14:23:20,08-12-2024 14:23:20,0.004s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:23:20,08-12-2024 14:23:25,5.011s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:23:25,08-12-2024 14:23:26,0.534s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 012 Cari nama karyawan dengan Middle Name,Chrome 131.0.0.0,,,08-12-2024 14:23:26,08-12-2024 14:23:57,31.085s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:23:26,08-12-2024 14:23:47,20.786s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:23:47,08-12-2024 14:23:47,0.537s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""mustafa"")",Chrome 131.0.0.0,,,08-12-2024 14:23:47,08-12-2024 14:23:49,1.065s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:23:49,08-12-2024 14:23:49,0.611s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:23:49,08-12-2024 14:23:50,0.654s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:23:50,08-12-2024 14:23:51,1.045s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:23:51,08-12-2024 14:23:51,0.328s,PASSED
"verifyMatch(""mustafa"", ""mustafa"", false)",Chrome 131.0.0.0,,,08-12-2024 14:23:51,08-12-2024 14:23:51,0.013s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:23:51,08-12-2024 14:23:56,5.009s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:23:56,08-12-2024 14:23:57,0.569s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 013 Cari nama karyawan dengan Last Name,Chrome 131.0.0.0,,,08-12-2024 14:23:57,08-12-2024 14:24:28,31.390s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:23:58,08-12-2024 14:24:18,20.340s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:24:18,08-12-2024 14:24:19,0.699s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""abdullah kafi"")",Chrome 131.0.0.0,,,08-12-2024 14:24:19,08-12-2024 14:24:20,1.189s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:24:20,08-12-2024 14:24:20,0.463s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:24:20,08-12-2024 14:24:21,0.665s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:24:21,08-12-2024 14:24:22,1.120s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:24:22,08-12-2024 14:24:23,0.397s,PASSED
"verifyMatch(""abdullah kafi"", ""abdullah kafi"", false)",Chrome 131.0.0.0,,,08-12-2024 14:24:23,08-12-2024 14:24:23,0.006s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:24:23,08-12-2024 14:24:28,5.009s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:24:28,08-12-2024 14:24:28,0.552s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 014 Autocomplate nama karywan muncul saat Username menerima value,Chrome 131.0.0.0,,,08-12-2024 14:24:28,08-12-2024 14:24:59,30.396s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:24:29,08-12-2024 14:24:49,20.920s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:24:49,08-12-2024 14:24:51,1.712s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki"")",Chrome 131.0.0.0,,,08-12-2024 14:24:51,08-12-2024 14:24:52,1.101s,PASSED
"getText(findTestObject(""Search Employee/hintUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:24:52,08-12-2024 14:24:53,0.478s,PASSED
"verifyMatch(""rafki mustafa"", ""rafki mustafa"", false)",Chrome 131.0.0.0,,,08-12-2024 14:24:53,08-12-2024 14:24:53,0.007s,PASSED
"verifyElementPresent(findTestObject(""Search Employee/hintUsername""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:24:53,08-12-2024 14:24:53,0.366s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:24:53,08-12-2024 14:24:58,5.022s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:24:58,08-12-2024 14:24:59,0.585s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 015 Autocomplate Username berikan alert text No Records Found,Chrome 131.0.0.0,,,08-12-2024 14:24:59,08-12-2024 14:25:28,29.074s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:24:59,08-12-2024 14:25:19,20.296s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:25:19,08-12-2024 14:25:20,1.049s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""xx231xx"")",Chrome 131.0.0.0,,,08-12-2024 14:25:20,08-12-2024 14:25:21,0.940s,PASSED
